ClientID,Age,AnnualIncome,PurchaseAmount,PurchaseFrequency,CustomerSatisfaction,Region,Ville,Latitude,Longitude,Population,Altitude,DiscountApplied,OrderMethod,PaymentMethod,TimeOfDay,ShippingCost
Client_11037,36.0,39613.94694344502,615.3551904123051,2.379309648416247,2.8150129855287913,Gard,Générargues,44.081,3.984,696.0,240.0,True,Online,Credit Card,Afternoon,11.964501815271815
Client_6534,27.0,43919.47802704793,1352.0080635712295,1.5626443218137223,-0.11124954960676092,Corrèze,Saint-Pardoux-l'Ortigier,45.298,1.579,488.0,359.0,,Online,Bank Transfer,Evening,7.793414640099138
Client_10624,,47521.0928627686,2332.6862153356137,2.9020226197681707,1.3143032446034473,Corse-du-Sud,Palneca,41.968,9.17,133.0,,True,Mobile App,,Morning,12.361752600847733
Client_11780,68.0,46857.150773855166,834.9289754921155,2.143687693952914,-3.918821628024237,,Salles-sur-Garonne,43.275,1.177,598.0,220.0,True,Mobile App,Bank Transfer,Evening,0.15538004100090497
Client_11628,,-3031.2439315811134,1005.6588895230612,1.1433633840568478,1.4292828672654778,Haute-Garonne,Montespan,43.086,0.853,462.0,377.0,False,Online,PayPal,Evening,12.458120435216305
Client_25594,68.0,23203.614469510238,1080.951878157253,1.2700387723044022,-1.543079787188947,Hautes-Pyrénées,Gazave,43.037,0.417,70.0,731.0,True,In-store,PayPal,Afternoon,10.835734243333487
Client_5558,65.0,33494.21935284938,203.37204392027064,0.2047890295732492,0.6765886196299684,Charente,Yviers,45.274,-0.007,535.0,93.0,False,In-store,PayPal,Afternoon,18.42185243801533
Client_12474,38.0,36790.055767050544,438.6926257636575,1.7705068296959734,,Gironde,Fontet,44.56,-0.03,,33.0,True,Mobile App,Credit Card,Afternoon,6.780429381355649
Client_25925,78.0,,3001.407632073825,1.518069270732894,3.395505777676557,Pyrénées-Orientales,Caudiès-de-Conflent,42.567,2.162,,1832.0,,Online,,Evening,21.815800142495437
Client_34942,21.0,48668.26553328322,1159.5100442148153,17.377558760722216,2.8255433790540616,La Réunion,Entre-Deux,-21.249,55.47,7105.0,1080.0,False,Mobile App,Bank Transfer,Evening,20.711109007848407
Client_2336,49.0,43969.49489258702,971.5813928062448,1.6082473017324963,-0.5544541532677316,Ardèche,Le Teil,44.55,4.684,8901.0,198.0,False,Mobile App,Bank Transfer,Evening,13.565005299822618
Client_10873,30.0,32450.24175269762,247.8617020440612,1.0765049078022308,2.463265252626278,Haute-Corse,Santa-Lucia-di-Moriani,42.386,9.531,1523.0,87.0,False,In-store,Bank Transfer,Evening,7.752968732577878
Client_9294,22.0,13407.34922114262,1016.517093457135,1.9633929461566397,6.440348165986741,Drôme,Teyssières,44.462,5.146,67.0,775.0,True,In-store,PayPal,Morning,12.234480481143876
Client_25700,19.0,25237.09060286767,137.61143017084066,2.42543649424314,4.185566383035964,Hautes-Pyrénées,Marquerie,43.26,0.203,85.0,277.0,True,Online,Credit Card,Morning,7.276778858805557
Client_34868,,38040.61433785549,309.49979476872005,4.882565642662382,2.2612595246756446,Guadeloupe,Le Moule,16.331,-61.344,22645.0,33.0,True,Mobile App,Credit Card,Morning,6.399744572293395
Client_28960,43.0,11458.20089848875,3974.346304970506,1.7221028493685901,-0.4081704908600896,Savoie,Tignes,45.469,6.91,2005.0,2465.0,False,Mobile App,PayPal,Afternoon,5.677604732942628
Client_25353,36.0,38325.070756364126,174.1902959114607,1.3864917776604753,1.4223481999617786,Pyrénées-Atlantiques,Sallespisse,43.522,-0.715,578.0,123.0,False,In-store,Bank Transfer,Afternoon,7.470148742437837
Client_14222,61.0,43289.60150164716,1763.0429577322348,3.133201305463495,-2.1923399367338074,Isère,Malleval-en-Vercors,45.147,5.438,55.0,1027.0,False,Mobile App,Credit Card,Afternoon,6.796605288633407
Client_16208,46.0,20134.321869168896,1331.3913428152553,1.9649587102997719,-0.742851965146814,Haute-Loire,Villeneuve-d'Allier,45.199,3.384,283.0,609.0,False,Online,Credit Card,Morning,11.514619928609298
Client_34921,23.0,,,3.5598548417810725,3.975756242393729,Guyane,,5.158,-52.643,24612.0,35.0,False,Online,Credit Card,Evening,10.136225903874319
Client_10930,45.0,33327.890771778286,319.39072371123905,2.0014594440013984,1.5140804358794755,Gard,,43.753,4.148,2958.0,51.0,True,Mobile App,Bank Transfer,Morning,
Client_32087,44.0,21007.22131852431,44.85488814045817,1.0067697500508976,1.763652897814752,Tarn,Valdurenque,43.569,2.309,874.0,232.0,True,Mobile App,,Afternoon,5.7566794756127075
Client_25095,34.0,5220.297731253784,733.1662760354586,3.199051851237205,5.038244943768834,Pyrénées-Atlantiques,Gelos,43.285,-0.371,,244.0,False,In-store,Credit Card,Evening,6.813956584494417
Client_24709,60.0,29957.340877130733,653.031980633573,1.34019030913454,-5.077955460430709,Puy-de-Dôme,Saint-Amant-Tallende,45.67,3.107,1757.0,519.0,False,,PayPal,Evening,-0.2992028612756208
Client_6540,26.0,34330.44037145739,993.321542274603,0.8108127748671239,1.1723455441362414,Corrèze,Saint-Salvadour,45.393,1.766,303.0,,False,In-store,,Morning,1.5841216664603213
Client_25307,35.0,23960.505002046782,951.6122147579288,2.052092659562568,0.9355026544460596,Pyrénées-Atlantiques,,43.364,-0.052,181.0,319.0,False,Mobile App,Credit Card,Afternoon,13.759976884127237
,38.0,30818.11370141812,491.44502267105327,2.039820219075021,0.20961524115198138,,Lessac,46.068,0.674,519.0,190.0,False,In-store,PayPal,Morning,-0.20066953299673962
Client_32779,43.0,13798.137669487685,35.23084850952644,1.7261669834611795,1.4128060785023802,Vendée,,46.459,-1.337,398.0,20.0,True,Online,Credit Card,Evening,
Client_10170,28.0,48356.2596429881,909.7827655086437,1.3690009271162134,5.940570453176513,Eure-et-Loir,Poupry,48.099,1.84,95.0,122.0,True,Mobile App,Bank Transfer,Evening,8.027203441708869
Client_16967,36.0,23347.16464776644,722.5638059226561,1.162379702544832,2.9664840513845263,Lot,Reyrevignes,,1.914,363.0,335.0,False,,Bank Transfer,Evening,10.373888790487948
Client_16189,30.0,28846.288328909515,977.9816733072928,1.7471640875888528,-0.004983734438613885,Haute-Loire,Tailhac,45.042,3.458,68.0,847.0,True,In-store,,Evening,8.279072370816381
Client_34910,,28168.152657072525,182.2080332269925,,,Martinique,Sainte-Luce,14.468,-60.922,9350.0,103.0,True,Online,PayPal,Evening,9.590383043697711
Client_25494,27.0,44831.83950445727,1587.1792823345304,3.2250000537653194,5.57734712338111,Hautes-Pyrénées,Bertren,43.001,0.616,162.0,547.0,True,In-store,,Evening,12.12703068419042
Client_12438,63.0,30391.67122804121,,2.373009672672431,-3.1892754329360358,Gironde,Couquèques,45.345,-0.85,266.0,,True,Online,,Evening,12.602438990193447
Client_15727,61.0,20705.679434627054,1806.5136330721184,1.6736399010779552,-0.2221188634014608,Loire,Graix,45.348,4.57,139.0,1123.0,True,,PayPal,Evening,
Client_15493,33.0,20789.7493555522,,0.656474250523119,5.84967775705212,Loir-et-Cher,Mondoubleau,47.981,0.895,1308.0,149.0,True,In-store,PayPal,Afternoon,9.099235331582005
Client_4222,,23873.52679978567,567.4126262650909,2.2035215902142165,0.9327789719231527,Aveyron,Sainte-Juliette-sur-Viaur,44.214,2.522,625.0,547.0,True,In-store,PayPal,Morning,5.861543851508614
Client_33017,59.0,20823.636320031197,145.3590715674816,1.6361983849588408,1.8624709285528387,,Moussac,,0.687,431.0,131.0,True,In-store,,Afternoon,17.805389825859685
Client_13114,,45230.32346904998,539.1606104827478,1.72456995248587,0.2866909966917506,Hérault,Saint-Jean-de-Védas,43.576,3.827,12570.0,35.0,False,Mobile App,Credit Card,Morning,12.87085441689296
,42.0,25512.32939998922,793.7844160627014,2.085422337640633,0.3097799089988873,Aude,Duilhac-sous-Peyrepertuse,42.864,2.567,148.0,493.0,True,In-store,PayPal,Afternoon,10.626786355152666
Client_12598,,31647.445615200835,567.9226962782964,1.321662778544932,,Gironde,Moulon,44.847,,1022.0,17.0,True,Online,Bank Transfer,,11.166114350198805
Client_14174,47.0,2101.9077348840547,1151.0533782305806,0.8302464655810233,,Isère,Faramans,45.392,5.168,1122.0,380.0,False,Online,Bank Transfer,Morning,
Client_7367,37.0,12438.412021237571,686.3653944519448,1.876656660644631,4.643047999971381,Côtes-d'Armor,Lamballe-Armor,48.469,-2.517,16845.0,78.0,False,Mobile App,Credit Card,Morning,
Client_5741,18.0,12056.866784044869,122.71107151894937,0.8147074788728801,3.6765979060753127,Charente-Maritime,La Jarne,46.128,-1.072,2591.0,10.0,False,In-store,PayPal,Evening,10.958669392057738
,32.0,45800.345090505376,268.1638372982041,1.853917657519529,3.947124979798433,Vaucluse,Avignon,43.949,4.805,90330.0,25.0,True,Online,Credit Card,Morning,2.8378924248251796
Client_13144,50.0,10131.941955490976,155.64757138888208,0.5065469195519112,-1.1211071036090132,,Sète,43.402,,44712.0,7.0,False,Mobile App,Bank Transfer,Evening,9.839704123854922
Client_6714,66.0,23193.51737924684,289.8511686257124,2.6814810214339238,-0.09383866753671932,Côte-d'Or,Chambain,47.798,4.921,21.0,409.0,True,Mobile App,Credit Card,Afternoon,9.850839293787867
Client_25155,70.0,,867.2189252175963,2.5610646580150602,-1.9912843403871499,Pyrénées-Atlantiques,Lacommande,43.277,-0.508,178.0,,False,Mobile App,Bank Transfer,Morning,8.703191669014247
Client_10757,,32969.009639272954,873.983079486102,1.435419229315677,0.913203851725084,,Lento,42.522,9.281,111.0,931.0,False,Online,Bank Transfer,Afternoon,10.040481145471652
Client_11643,76.0,32565.98046567337,934.138310412045,3.972414426314478,-1.7086411025635435,Haute-Garonne,,43.275,1.011,132.0,297.0,False,Online,Credit Card,Afternoon,7.3899621718599455
Client_3760,62.0,7283.369102354813,,2.164396100924015,-3.2950199703690504,Aude,Lasserre-de-Prouille,43.178,2.085,286.0,227.0,True,Online,Bank Transfer,Morning,2.0156326057211116
Client_11745,,34788.252525967786,75.89231714474606,2.142255781486524,2.183533256043292,Haute-Garonne,Saint-Jory,43.743,1.37,,116.0,True,,Credit Card,Evening,12.490005079264215
Client_26989,42.0,20312.977021014594,,1.8553476537504219,-1.765795938471788,Rhône,Alix,45.911,4.653,766.0,310.0,False,Online,Bank Transfer,Evening,13.834417593002655
Client_10700,18.0,24953.293522564403,1196.8303292229944,1.4701175261109194,2.1292624936481306,Haute-Corse,Calacuccia,42.336,9.016,270.0,1150.0,False,In-store,Bank Transfer,Morning,6.717562693865952
,40.0,51959.576115490534,145.64599658075792,,0.6032520769750338,Allier,Saint-Marcel-en-Murat,46.322,3.009,126.0,437.0,False,Online,Bank Transfer,Evening,11.102068918589026
Client_33557,,28742.91173136475,763.0070498065589,1.6580538505338331,2.7506788626289165,Vosges,Jainvillotte,48.258,5.697,74.0,376.0,False,In-store,Bank Transfer,Afternoon,11.759453466108754
Client_34877,46.0,49472.318721547854,895.858342614021,2.558195778511687,6.842524937212927,Guadeloupe,Sainte-Anne,16.226,-61.386,24281.0,50.0,True,Online,Bank Transfer,Morning,19.42999492793073
Client_28034,21.0,,,2.365622920433398,5.782320379874176,Saône-et-Loire,Jouvençon,46.574,5.054,446.0,182.0,True,In-store,Credit Card,,11.008816052183956
Client_19869,47.0,39142.42364413051,773.7228668741477,2.405666203623815,1.1045174473921824,Meurthe-et-Moselle,Reillon,48.599,6.743,73.0,270.0,False,Online,Credit Card,Morning,3.561851492875184
Client_26169,25.0,,538.8794188319526,1.4548490032928931,0.4274056256604626,Bas-Rhin,Bust,48.83,,470.0,305.0,True,Mobile App,Bank Transfer,Morning,7.4219042409607585
Client_32105,38.0,-11739.617956428483,61.115318415582635,0.941340473985406,-0.28599370156359427,Tarn,Viviers-lès-Montagnes,,2.178,1984.0,201.0,False,Online,Bank Transfer,Morning,7.852111972598328
Client_32169,,47879.12862127801,287.9716810795492,2.9793014422968733,4.338395317933128,Tarn-et-Garonne,Garganvillar,43.978,1.067,680.0,152.0,True,Online,Credit Card,Evening,15.910250957359569
Client_26038,51.0,27341.010196657648,336.1003942586949,0.7262904492747893,-0.7594609186116132,Pyrénées-Orientales,Rodès,42.657,2.562,677.0,383.0,,Online,PayPal,Evening,1.5726399108194435
Client_15686,28.0,21517.371031937968,1582.4812107639548,1.4253066257438118,1.9123656811236538,Loire,Chazelles-sur-Lavieu,45.54,4.001,250.0,872.0,,In-store,,Afternoon,12.14040164548016
Client_12275,36.0,65878.28443415818,271.00756737091183,1.3046469472397357,1.3184234737434306,Gers,Sion,43.739,0.009,96.0,120.0,True,Mobile App,Bank Transfer,Morning,9.02928559476382
Client_20091,60.0,4584.126843587139,371.6702196241381,1.0063357791765648,-4.697027259414725,Meuse,Broussey-en-Blois,48.639,5.549,56.0,341.0,False,In-store,PayPal,Morning,9.347577670985363
Client_11435,37.0,34958.85543432391,238.7474621711479,0.9884641052033135,2.350499705498656,Haute-Garonne,Estancarbon,43.106,0.785,613.0,364.0,False,Mobile App,Bank Transfer,Afternoon,16.755800624055645
Client_34929,,29872.50768989284,276.5946625157813,5.370627075592013,3.746193712113427,Guyane,Sinnamary,5.377,,2830.0,37.0,False,Online,PayPal,Afternoon,13.380727116158269
Client_23040,52.0,62449.488378461305,343.29002516787506,0.6717041951982983,-1.1349228513952547,Oise,Serans,49.187,1.831,192.0,137.0,True,,Credit Card,Evening,
Client_1558,47.0,15755.483449020247,2006.6502947143474,3.423436791802578,-2.384737944971277,,Cruis,44.062,5.836,636.0,,True,Online,Bank Transfer,Morning,6.595554358548846
Client_29556,36.0,-12061.388308732137,399.8787443255396,2.2393482572479106,3.598380845360569,,Frichemesnil,49.622,1.139,395.0,161.0,False,In-store,Credit Card,Evening,
Client_33139,65.0,,946.9009179126092,0.8594715456118984,1.7814728568412388,Haute-Vienne,Beynac,45.76,1.169,719.0,288.0,True,Online,PayPal,Evening,13.903665375077246
Client_28944,19.0,70220.43248789327,76.48744641966903,2.517641298766135,3.8560759205976582,Savoie,Saint-Pierre-de-Soucy,45.495,6.107,419.0,442.0,True,Mobile App,Credit Card,Afternoon,8.535460102788166
Client_16873,76.0,,379.1556461855054,1.0492612709447848,-5.434306237554706,Lot,Labathude,44.739,,202.0,525.0,False,Online,Bank Transfer,Afternoon,8.755277244835302
Client_13050,24.0,12598.912098709181,1103.6760810190005,1.370116839070753,6.232760014404446,,Poilhes,43.308,3.078,535.0,32.0,False,In-store,PayPal,Evening,19.669125293842125
Client_11888,76.0,21811.67430812684,430.009265043547,3.2492393444937626,2.710883612544635,Gers,Belloc-Saint-Clamens,43.457,0.435,138.0,218.0,True,Online,Credit Card,,10.088318817137946
Client_4171,68.0,34847.14696548457,400.5761196627442,1.900835136075059,,Aveyron,Peyrusse-le-Roc,44.497,2.141,207.0,393.0,False,,PayPal,Evening,6.22486707493464
Client_7051,39.0,22549.913789568775,182.7395399484866,1.4224872261599981,0.33794986741928623,Côte-d'Or,Ouges,,5.075,1604.0,219.0,True,In-store,Bank Transfer,Afternoon,1.4971724783027067
Client_21778,37.0,65397.11617486782,662.7834373401872,2.124961905805375,-2.156122392056658,Nièvre,Toury-Lurcy,46.739,3.424,407.0,225.0,True,In-store,,Evening,9.294755979006252
Client_12620,28.0,53994.717721237816,39.03631060979956,0.7988549351127961,2.9283357177129936,Gironde,Peujard,45.043,-0.423,2167.0,33.0,False,In-store,Bank Transfer,Afternoon,16.00328818964659
Client_14716,29.0,49848.38559658667,2166.8655778953557,0.9787194792355117,,Jura,Doucier,46.656,,280.0,,True,In-store,PayPal,Afternoon,6.8573024794797695
Client_4313,27.0,46190.63330701187,477.04834518119037,0.90568510367393,4.872811135741911,Bouches-du-Rhône,Châteauneuf-le-Rouge,43.489,5.569,,261.0,True,In-store,,Afternoon,
Client_13671,77.0,,585.2645865506818,1.7551480024248716,-2.3742872584172456,Indre,Pérassay,46.472,2.15,400.0,354.0,False,Mobile App,Bank Transfer,Evening,13.434926969001314
Client_11001,70.0,11377.046589537218,324.5044963942663,3.85655468158064,0.04975913328889181,Gard,Connaux,44.092,4.594,1698.0,124.0,,Online,Credit Card,Evening,10.333161629512038
Client_26048,43.0,33237.26930081889,274.48033731577044,,1.1247410954856074,Pyrénées-Orientales,Saint-Génis-des-Fontaines,42.545,2.923,2911.0,49.0,True,,PayPal,Evening,13.235395074642941
Client_26653,76.0,50528.74235221432,270.84626935267295,1.4579998423268203,,Haut-Rhin,Biesheim,48.04,7.546,,190.0,True,Mobile App,Bank Transfer,,
Client_32767,56.0,16891.601853502994,772.5988231650996,1.87742043654069,-2.9800756855898474,Vendée,Rochetrejoux,46.79,-0.999,983.0,102.0,False,Mobile App,PayPal,Evening,2.5444329023922645
Client_14345,44.0,56832.209476634496,175.40858505203937,0.4453264088482666,-0.8528959030721754,Isère,Saint-Alban-de-Roche,45.596,,,332.0,False,In-store,Bank Transfer,Morning,13.29402400229488
Client_32165,43.0,46880.560251473464,,1.495745419260956,-0.5456118617777994,Tarn-et-Garonne,Faudoas,43.824,0.957,293.0,155.0,False,Mobile App,Bank Transfer,Afternoon,6.7854754102725146
Client_13052,22.0,28950.025716014174,271.3264880072121,1.8850173837451212,2.6405593061389876,Hérault,Popian,43.62,3.535,355.0,73.0,,Mobile App,Credit Card,Evening,11.681272764022884
Client_6249,58.0,24460.91597530539,524.225076399774,1.9039803623103546,6.22035107328178,Cher,Saint-Pierre-les-Bois,46.665,2.279,283.0,202.0,True,In-store,Credit Card,Evening,20.65369821582361
Client_10751,57.0,16052.88896453379,191.71253353517318,1.8857302658806634,-1.5457094471574082,Haute-Corse,Giuncaggio,42.217,9.367,72.0,271.0,,Online,Bank Transfer,,2.6742402305360526
Client_9139,75.0,24867.534840360695,753.3496517143502,2.7115537226933926,-2.7333111683636893,Drôme,Mollans-sur-Ouvèze,44.237,5.19,1059.0,416.0,True,Mobile App,Credit Card,Afternoon,6.700072415041255
Client_14220,48.0,25741.79895736087,554.3377661202146,2.200881107753832,0.5509836678467206,Isère,,45.307,5.911,2165.0,309.0,False,In-store,,Afternoon,5.242367216002081
Client_10610,18.0,49802.06209573963,1223.591384112645,1.8587423790506823,6.301878885915412,Corse-du-Sud,Lopigna,,8.843,106.0,426.0,True,Mobile App,PayPal,Morning,11.070527365931815
Client_15983,40.0,34663.87768906908,1336.5436914387842,1.458866743359003,-1.7331902065003937,Haute-Loire,La Besseyre-Saint-Mary,44.971,3.418,,1149.0,False,Online,Bank Transfer,Afternoon,7.589886599901966
Client_2932,70.0,43602.51296094333,824.8766684775853,2.189299618754166,-3.9967602588263373,Ariège,Fornex,43.167,1.248,110.0,315.0,False,Mobile App,Bank Transfer,Evening,9.845387255598105
Client_34978,27.0,57650.93798526855,706.8421722121985,6.874576261227656,7.50160738436448,Mayotte,Pamandzi,-12.798,45.275,,52.0,,In-store,Credit Card,Afternoon,16.997091631916376
Client_11480,20.0,28524.3801621031,2768.0281833426734,2.1054802453993524,4.063360929450422,Haute-Garonne,Gouaux-de-Larboust,42.794,0.488,48.0,,True,In-store,Credit Card,Afternoon,8.683192571350997
Client_6278,78.0,27314.589656883123,60.267066353250584,,-1.690655930562878,Cher,Tendron,46.974,2.845,88.0,206.0,True,Online,PayPal,Evening,16.080792927504916
Client_23435,40.0,37718.96866209938,500.2421658886848,1.0396730611100633,-2.971954734052071,,Saint-Julien-sur-Sarthe,48.491,0.357,687.0,162.0,False,In-store,Bank Transfer,Morning,0.11186238490537725
Client_4342,24.0,50902.588405859664,692.2123260331757,1.3306101073578893,3.63041445504032,Bouches-du-Rhône,Marignane,,5.216,33003.0,14.0,True,Mobile App,PayPal,Afternoon,9.39583148889347
Client_16009,74.0,35836.95069418302,568.3621051542951,1.4122161824550623,,Haute-Loire,Chaniat,45.317,3.485,162.0,,False,Online,Bank Transfer,Evening,
Client_34920,61.0,33169.43194570344,99.43102504735577,5.006382041170663,-0.8298093396725319,Guyane,Iracoubo,5.48,-53.205,,47.0,True,Mobile App,Credit Card,Afternoon,2.028356186860133
Client_13031,18.0,22140.157213815553,2149.1071868961626,1.8098540902206404,7.603080212261976,,Olargues,,2.916,550.0,396.0,True,Online,PayPal,Morning,10.446577786219885
Client_32410,40.0,,207.3443477979962,0.28336717673515477,-0.27212850109261133,Var,Rougiers,43.393,5.852,1686.0,472.0,True,Mobile App,PayPal,Afternoon,6.960256410844354
Client_4146,45.0,5720.139411395165,338.71687698630615,0.9849912599688463,1.4007938185996966,Aveyron,,43.876,3.123,334.0,624.0,False,Online,Bank Transfer,Morning,10.525281735249544
Client_25523,51.0,18369.326101997925,1880.7584028526608,2.9574324125675058,-2.5336044256410633,Hautes-Pyrénées,Cadéac,42.89,0.349,297.0,1095.0,False,Online,Credit Card,Evening,10.427875801450682
Client_3833,38.0,,408.062223947937,1.1830535610246147,0.36144536350671697,Aude,Ornaisons,43.182,2.84,1102.0,46.0,False,,,Afternoon,6.699364214842818
Client_21494,68.0,29754.860917071946,803.0527046020834,,-1.997933456218916,Nièvre,Amazy,47.377,3.578,219.0,246.0,True,Online,Credit Card,Morning,6.907914029248159
Client_25609,18.0,24412.69387644073,1770.9432410346815,2.31651282910212,3.2146680251936663,Hautes-Pyrénées,Gouaux,42.865,0.362,55.0,1276.0,True,In-store,,Morning,11.563952766081341
Client_34891,53.0,32311.931381310595,,5.891050315993274,-3.7304015619986526,Martinique,Fonds-Saint-Denis,14.739,-61.132,641.0,526.0,False,Mobile App,PayPal,Evening,10.759999530217467
Client_6638,56.0,46011.212849302836,354.38902996497325,1.4636368790261074,-4.660185251653837,,Beaulieu,47.727,4.728,26.0,379.0,False,Mobile App,PayPal,Afternoon,6.852705734423113
Client_11483,41.0,30006.65045582872,,,0.9841852386261443,,Gourdan-Polignan,43.078,0.577,1180.0,466.0,True,Online,Bank Transfer,Morning,14.609450044741468
Client_34896,58.0,46421.56051543527,664.6726195235445,6.221511339305401,-2.1508657337281445,Martinique,Le Lamentin,14.615,-61.004,39641.0,47.0,True,Online,Credit Card,Morning,4.951311655092594
Client_1361,,25821.61831693633,1092.238066871669,1.1079439885309645,0.638479411371492,Allier,Molinet,46.466,3.936,1139.0,245.0,True,Online,Bank Transfer,Evening,
Client_5000,,41538.55204910509,,,0.4868449368429215,,Coren,45.078,3.107,444.0,973.0,True,Mobile App,PayPal,Evening,17.897396130883628
,60.0,10566.80092311863,791.9501212428489,2.5134408580699414,-2.723289951081513,Ariège,Saint-Félix-de-Rieutord,43.046,1.672,467.0,411.0,True,Online,Credit Card,Afternoon,
Client_13528,37.0,36578.99640493842,,2.442459846832229,-0.9036225687554511,Indre,Azay-le-Ferron,46.852,1.07,852.0,112.0,False,Mobile App,Credit Card,Evening,8.888062261072765
Client_25775,51.0,34560.80559804724,533.4950118027418,1.0137347101284073,-3.2648636890255895,Hautes-Pyrénées,Recurt,43.216,0.435,210.0,481.0,True,Mobile App,Bank Transfer,Evening,0.6152007504181238
Client_3814,60.0,17922.60468269286,268.555769123271,,1.9186000531173586,Aude,Montirat,43.173,2.439,68.0,213.0,True,Mobile App,PayPal,Morning,9.154018629109075
Client_17402,29.0,26915.482924028474,1506.6901439889054,1.6973989024591516,5.4777044863208495,Lozère,La Canourgue,44.431,3.215,2099.0,,False,Mobile App,PayPal,Evening,15.864383550605803
Client_12500,,12617.686970535135,1254.7772612232461,2.4920898925066646,3.545810953198881,Gironde,,44.803,-0.212,165.0,69.0,,Mobile App,Credit Card,,12.31951558599967
Client_9094,47.0,34597.29466459411,239.44766512384868,2.1381314779433582,0.9968621672392248,Drôme,Génissieux,45.081,5.086,2415.0,208.0,False,Mobile App,Bank Transfer,Afternoon,
Client_25972,42.0,26214.728400733296,2398.936902772571,0.7571125275844842,1.410839983425145,Pyrénées-Orientales,,42.465,1.889,,1443.0,False,,Bank Transfer,Morning,13.977354741397178
Client_28923,38.0,33279.74354203078,1296.0630344004426,2.7516866425609092,,Savoie,Saint-Léger,45.436,6.277,251.0,930.0,True,In-store,Credit Card,Evening,3.166913410868018
,27.0,37559.93394254805,475.29418374110696,2.0589673398096937,4.415992212687648,Corse-du-Sud,Carbuccia,,8.953,374.0,508.0,,In-store,PayPal,Afternoon,14.803623743036642
Client_32950,64.0,17831.860850880847,651.9827135801345,,2.3732188894651287,Vienne,Fleuré,46.478,0.52,1079.0,123.0,True,Online,PayPal,Evening,
Client_18993,31.0,41821.31332388728,222.9679149254136,2.7563428364333076,5.300206351018909,Haute-Marne,Maisoncelles,48.133,5.529,62.0,361.0,True,Mobile App,Credit Card,Afternoon,10.622265111458072
Client_14477,,47098.06625220675,471.8421551027952,3.1486362628657765,-0.7139750465989041,Isère,Sonnay,45.354,4.907,1276.0,282.0,True,,Credit Card,Evening,17.613627034912824
Client_15563,18.0,8734.124042659467,735.0643984788962,1.9287697215328088,1.9885513933134673,Loir-et-Cher,Saint-Léonard-en-Beauce,,1.38,642.0,132.0,False,In-store,Credit Card,Evening,11.342536660870593
Client_8113,32.0,31165.38874117372,353.97474661741785,2.414106609306157,-2.5349270783857376,Dordogne,Mensignac,45.226,0.56,1520.0,,True,Mobile App,Credit Card,Morning,-7.432136954439898
Client_25856,24.0,,1104.4437469603747,1.751656077967399,1.1074781952899067,Hautes-Pyrénées,Uz,42.967,-0.086,36.0,899.0,True,In-store,,,7.231331719607736
Client_34980,32.0,14819.579760312801,119.4655642968639,6.214839588622733,-0.7149834300081066,Mayotte,Tsingoni,-12.79,45.105,,147.0,True,In-store,,,8.704976942636772
Client_32279,35.0,,1532.1523661309989,1.1302298326445428,-3.3036803019331185,Tarn-et-Garonne,Saint-Sardos,43.9,1.134,1151.0,171.0,False,Mobile App,Bank Transfer,Evening,2.9421775670782946
Client_21420,56.0,15140.183462290299,216.16073028996925,0.3374503077632973,3.248156533059149,Moselle,Valmont,49.084,6.698,2945.0,293.0,True,Mobile App,PayPal,Evening,18.185920015132353
Client_4203,18.0,49908.47350502831,2218.097956306874,2.844447407227859,4.013927841055536,Aveyron,Saint-Chély-d'Aubrac,44.59,2.921,518.0,1071.0,True,Online,Credit Card,Morning,10.286899107504691
Client_28875,35.0,24365.90293228817,,2.7624681868039898,1.2354338310567181,Savoie,Pallud,45.686,6.396,799.0,588.0,,Online,Bank Transfer,Evening,7.549712108662076
,72.0,32352.792138073823,920.3652766920234,3.6065598314999296,-4.064817781738979,Martinique,Basse-Pointe,14.868,-61.12,2768.0,,False,Online,Bank Transfer,Morning,
Client_5606,43.0,21448.127779917406,397.96394145831096,3.0584393188314007,2.7931979432420917,Charente-Maritime,Bois,45.489,-0.599,518.0,41.0,True,Online,Credit Card,Afternoon,6.667844970637276
Client_25383,58.0,13746.266733911612,415.77422644367044,3.065571713959133,1.021377865452309,Pyrénées-Atlantiques,Tabaille-Usquain,43.357,-0.894,47.0,113.0,True,Online,Credit Card,Morning,13.195745443606242
Client_7278,49.0,,,1.530074399568454,0.7030145767480858,Côte-d'Or,Vitteaux,47.4,4.54,1059.0,,False,Mobile App,PayPal,Morning,3.7866609123839146
Client_3609,37.0,32822.775955927355,247.35432601002316,3.0627474977947955,3.637499501608043,Aude,La Bezole,43.034,2.108,49.0,466.0,True,In-store,Credit Card,Afternoon,11.21659258955622
Client_25548,,17537.481772399005,549.8446462359427,2.85605442042199,0.398539657339227,,Chelle-Debat,43.304,0.229,210.0,236.0,False,Online,Credit Card,Afternoon,6.103998015359065
Client_4332,57.0,35526.20781552875,,2.7482499059970245,0.611698334992334,Bouches-du-Rhône,,43.608,5.065,,65.0,False,Online,Credit Card,Afternoon,
Client_32561,51.0,23428.43527367853,63.07200445244143,3.3175913563216284,2.388934659997602,Vaucluse,Saint-Christol,44.028,5.493,1422.0,891.0,True,In-store,,Morning,10.294855834204835
,64.0,31411.06984035128,1169.3491298953832,1.7428075295301464,-1.6856330839294085,Drôme,Dieulefit,44.526,5.066,,535.0,False,Mobile App,Credit Card,Afternoon,3.844365912211418
